sku,name,short_description,description,price,weight,qty,_category,_attribute_set,_type,_root_category,status,tax_class_id,visibility,_product_websites,image,small_image,thumbnail,is_in_stock,_media_attribute_id,_media_image
601265,HERSHEY SKOR 39G*18,HERSHEY SKOR 39G*18,HERSHEY SKOR 39G*18,19.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601265.png,601265.png,601265.png,1,80,601265.png
601256,REESES K.SIZE P'NUT BUTTER CU,REESES K.SIZE P'NUT BUTTER CU,REESES K.SIZE P'NUT BUTTER CU,48,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601256.png,601256.png,601256.png,1,80,601256.png
601245,HERSHEY MILK CHOCOLATE KING SI,HERSHEY MILK CHOCOLATE KING SI,HERSHEY MILK CHOCOLATE KING SI,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601245.png,601245.png,601245.png,1,80,601245.png
601244,HERSHEY MR GOOD BAR 49G*36,HERSHEY MR GOOD BAR 49G*36,HERSHEY MR GOOD BAR 49G*36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601244.png,601244.png,601244.png,1,80,601244.png
601225,HERSHEY'S KISSES 43G*24,HERSHEY'S KISSES 43G*24,HERSHEY'S KISSES 43G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601225.png,601225.png,601225.png,1,80,601225.png
601214,HERSHEY'S MILK CHOC 43G*36,HERSHEY'S MILK CHOC 43G*36,HERSHEY'S MILK CHOC 43G*36,43.13,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601214.png,601214.png,601214.png,1,80,601214.png
601213,HERSHEY'S DARK CHOC 41G*36,HERSHEY'S DARK CHOC 41G*36,HERSHEY'S DARK CHOC 41G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601213.png,601213.png,601213.png,1,80,601213.png
601212,HERSHEY'S COOKIES&CREAM 43G*36,HERSHEY'S COOKIES&CREAM 43G*36,HERSHEY'S COOKIES&CREAM 43G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601212.png,601212.png,601212.png,1,80,601212.png
601211,HERSHEY'S CARAMEL 31G*12,HERSHEY'S CARAMEL 31G*12,HERSHEY'S CARAMEL 31G*12,15.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601211.png,601211.png,601211.png,1,80,601211.png
601207,HERSHEY HEATH TOFFEE 39G*18,HERSHEY HEATH TOFFEE 39G*18,HERSHEY HEATH TOFFEE 39G*18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601207.png,601207.png,601207.png,1,80,601207.png
601179,HERSHEY'S  ALMOND KSIZE 73G*18,HERSHEY'S  ALMOND KSIZE 73G*18,HERSHEY'S  ALMOND KSIZE 73G*18,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601179.png,601179.png,601179.png,1,80,601179.png
601176,HERSHEY'S MILK ALMOND 41G*36,HERSHEY'S MILK ALMOND 41G*36,HERSHEY'S MILK ALMOND 41G*36,43.13,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601176.png,601176.png,601176.png,1,80,601176.png
601137,GOOD N PLENTY LICORICE CANDY 2,GOOD N PLENTY LICORICE CANDY 2,GOOD N PLENTY LICORICE CANDY 2,29.76,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601137.png,601137.png,601137.png,1,80,601137.png
601111,GOETZE COW TALES APPLE 28G*36,GOETZE COW TALES APPLE 28G*36,GOETZE COW TALES APPLE 28G*36,18.88,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601111.png,601111.png,601111.png,1,80,601111.png
601110,GOETZE COW TALES STRAW 28G*36,GOETZE COW TALES STRAW 28G*36,GOETZE COW TALES STRAW 28G*36,18.88,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601110.png,601110.png,601110.png,1,80,601110.png
601109,GOETZE COW TALES CHOC 28G*36,GOETZE COW TALES CHOC 28G*36,GOETZE COW TALES CHOC 28G*36,18.88,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601109.png,601109.png,601109.png,1,80,601109.png
601108,WONKA GIANT SWEETARTS 42.5G*36,WONKA GIANT SWEETARTS 42.5G*36,WONKA GIANT SWEETARTS 42.5G*36,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601108.png,601108.png,601108.png,1,80,601108.png
601098,WONKA FUNDIP 14.1G*48,WONKA FUNDIP 14.1G*48,WONKA FUNDIP 14.1G*48,16.16,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601098.png,601098.png,601098.png,1,80,601098.png
601055,FERRARA PAN RED HOTS 170G*12,FERRARA PAN RED HOTS 170G*12,FERRARA PAN RED HOTS 170G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601055.png,601055.png,601055.png,1,80,601055.png
601052,F.PAN LEMONHEAD 156*12,F.PAN LEMONHEAD 156*12,F.PAN LEMONHEAD 156*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,601052.png,601052.png,601052.png,1,80,601052.png
600884,DEMETS TURTLES K.SIZE 50G*24,DEMETS TURTLES K.SIZE 50G*24,DEMETS TURTLES K.SIZE 50G*24,48,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600884.png,600884.png,600884.png,1,80,600884.png
600856,TOOTSIE DOTS ORIGINAL 64G*24,TOOTSIE DOTS ORIGINAL 64G*24,TOOTSIE DOTS ORIGINAL 64G*24,21.36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600856.png,600856.png,600856.png,1,80,600856.png
600382,NES BABYRUTH CRISP 50G*24,NES BABYRUTH CRISP 50G*24,NES BABYRUTH CRISP 50G*24,24,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600382.png,600382.png,600382.png,1,80,600382.png
600361,BIT-O-HONEY 48.1G*24,BIT-O-HONEY 48.1G*24,BIT-O-HONEY 48.1G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600361.png,600361.png,600361.png,1,80,600361.png
600295,BUTTERFINGER BITES BOX 99G*9,BUTTERFINGER BITES BOX 99G*9,BUTTERFINGER BITES BOX 99G*9,15.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600295.png,600295.png,600295.png,1,80,600295.png
600286,BUTTERFINGER 53.8G*36,BUTTERFINGER 53.8G*36,BUTTERFINGER 53.8G*36,43.14,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600286.png,600286.png,600286.png,1,80,600286.png
600243,BOSTON BAKED BEANS 135G*12,BOSTON BAKED BEANS 135G*12,BOSTON BAKED BEANS 135G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600243.png,600243.png,600243.png,1,80,600243.png
600140,SKITTLES BLENDERS 56.7G*24,SKITTLES BLENDERS 56.7G*24,SKITTLES BLENDERS 56.7G*24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600140.png,600140.png,600140.png,1,80,600140.png
600131,MARS SNICKER 3X CHOC 89G,MARS SNICKER 3X CHOC 89G,MARS SNICKER 3X CHOC 89G,48,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600131.png,600131.png,600131.png,1,80,600131.png
600102,ALMOND JOY COCONUT 45G*36,ALMOND JOY COCONUT 45G*36,ALMOND JOY COCONUT 45G*36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600102.png,600102.png,600102.png,1,80,600102.png
600101,AIR HEADS WATERMELON 36,AIR HEADS WATERMELON 36,AIR HEADS WATERMELON 36,10.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600101.png,600101.png,600101.png,1,80,600101.png
600100,RED VELVET CUPCAKE BITES 88G,RED VELVET CUPCAKE BITES 88G,RED VELVET CUPCAKE BITES 88G,1.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600100.png,600100.png,600100.png,1,80,600100.png
600099,AIR HEADS STRAW 15.6G*36,AIR HEADS STRAW 15.6G*36,AIR HEADS STRAW 15.6G*36,10.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600099.png,600099.png,600099.png,1,80,600099.png
600098,AIR HEADS MYSTERY 15.6G*36,AIR HEADS MYSTERY 15.6G*36,AIR HEADS MYSTERY 15.6G*36,10.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600098.png,600098.png,600098.png,1,80,600098.png
600097,AIRHEAD XTREME RAINBOW 18,AIRHEAD XTREME RAINBOW 18,AIRHEAD XTREME RAINBOW 18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600097.png,600097.png,600097.png,1,80,600097.png
600096,AIRHEAD XTREME BLISTER LEMONAD,AIRHEAD XTREME BLISTER LEMONAD,AIRHEAD XTREME BLISTER LEMONAD,15.12,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600096.png,600096.png,600096.png,1,80,600096.png
600094,AIR HEADS BLUE RASP 36,AIR HEADS BLUE RASP 36,AIR HEADS BLUE RASP 36,10.07,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600094.png,600094.png,600094.png,1,80,600094.png
600091,AIR HEADS ASST FLAVOUR 15.6G72,AIR HEADS ASST FLAVOUR 15.6G72,AIR HEADS ASST FLAVOUR 15.6G72,20.14,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600091.png,600091.png,600091.png,1,80,600091.png
600089,DEMETS TURTLES ORIGINAL 33G*24,DEMETS TURTLES ORIGINAL 33G*24,DEMETS TURTLES ORIGINAL 33G*24,31.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600089.png,600089.png,600089.png,1,80,600089.png
600072,SKITTLES SWEET N SOUR 56G*24,SKITTLES SWEET N SOUR 56G*24,SKITTLES SWEET N SOUR 56G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600072.png,600072.png,600072.png,1,80,600072.png
600067,MARS M&M MINT 42.5G*24,MARS M&M MINT 42.5G*24,MARS M&M MINT 42.5G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600067.png,600067.png,600067.png,1,80,600067.png
600066,MARS MM ALMOND K.SIZE 80.2G,MARS MM ALMOND K.SIZE 80.2G,MARS MM ALMOND K.SIZE 80.2G,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600066.png,600066.png,600066.png,1,80,600066.png
600065,HERSHEY C.C DROP KING SIZE 59G,HERSHEY C.C DROP KING SIZE 59G,HERSHEY C.C DROP KING SIZE 59G,36,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600065.png,600065.png,600065.png,1,80,600065.png
600062,RICOLA LEMONMINT STICK 10'S,RICOLA LEMONMINT STICK 10'S,RICOLA LEMONMINT STICK 10'S,30.06,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600062.png,600062.png,600062.png,1,80,600062.png
600030,100 GRAND 42.5G*36,100 GRAND 42.5G*36,100 GRAND 42.5G*36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600030.png,600030.png,600030.png,1,80,600030.png
600017,5TH AVENUE 56G*18,5TH AVENUE 56G*18,5TH AVENUE 56G*18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600017.png,600017.png,600017.png,1,80,600017.png
600012,3MUSKETEERS 60.4G*36,3MUSKETEERS 60.4G*36,3MUSKETEERS 60.4G*36,43.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,600012.png,600012.png,600012.png,1,80,600012.png
6053802,HOTLIX DESSERT SCORPION 24'S,HOTLIX DESSERT SCORPION 24'S,HOTLIX DESSERT SCORPION 24'S,96,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6053802.png,6053802.png,6053802.png,1,80,6053802.png
6053833,HOTLIX CHOC DIPPED INSECT 24,HOTLIX CHOC DIPPED INSECT 24,HOTLIX CHOC DIPPED INSECT 24,54,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6053833.png,6053833.png,6053833.png,1,80,6053833.png
6057176,WORLD LARGEST WORMS 1.34KG,WORLD LARGEST WORMS 1.34KG,WORLD LARGEST WORMS 1.34KG,35,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057176.png,6057176.png,6057176.png,1,80,6057176.png
6057312,BIGBIG GUMMI BEARS 12OZ,BIGBIG GUMMI BEARS 12OZ,BIGBIG GUMMI BEARS 12OZ,4.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057312.png,6057312.png,6057312.png,1,80,6057312.png
6057329,WORLD LARGEST BEARS 2.268KG,WORLD LARGEST BEARS 2.268KG,WORLD LARGEST BEARS 2.268KG,39,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057329.png,6057329.png,6057329.png,1,80,6057329.png
6057459,HOTLIX AUT WAFERS 24'S,HOTLIX AUT WAFERS 24'S,HOTLIX AUT WAFERS 24'S,48,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057459.png,6057459.png,6057459.png,1,80,6057459.png
6053284,RING POP UBS 24,RING POP UBS 24,RING POP UBS 24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6053284.png,6053284.png,6053284.png,1,80,6053284.png
6053291,CL ICE POP 70ML*24,CL ICE POP 70ML*24,CL ICE POP 70ML*24,3.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6053291.png,6053291.png,6053291.png,1,80,6053291.png
6047085,MONSTER UNIV SPIN POPS 12,MONSTER UNIV SPIN POPS 12,MONSTER UNIV SPIN POPS 12,65.04,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6047085.png,6047085.png,6047085.png,1,80,6047085.png
6071042,FERRERO ROCHER T5*12,FERRERO ROCHER T5*12,FERRERO ROCHER T5*12,26.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6071042.png,6071042.png,6071042.png,1,80,6071042.png
6061555,SNICKERS CA XTREME 2PAK 101*24,SNICKERS CA XTREME 2PAK 101*24,SNICKERS CA XTREME 2PAK 101*24,52.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6061555.png,6061555.png,6061555.png,1,80,6061555.png
6075606,DUO 500ML LIQUID CLEAN WHITEN,DUO 500ML LIQUID CLEAN WHITEN,DUO 500ML LIQUID CLEAN WHITEN,2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6075606.png,6075606.png,6075606.png,1,80,6075606.png
6049065,JELLY BELLY SPRING MIX 34GX24,JELLY BELLY SPRING MIX 34GX24,JELLY BELLY SPRING MIX 34GX24,26,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6049065.png,6049065.png,6049065.png,1,80,6049065.png
6074401,JOLLYRANCHER J BEAN 39G*24,JOLLYRANCHER J BEAN 39G*24,JOLLYRANCHER J BEAN 39G*24,48,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074401.png,6074401.png,6074401.png,1,80,6074401.png
6068837,WONKA GRAPE STRA NERDS 141G*12,WONKA GRAPE STRA NERDS 141G*12,WONKA GRAPE STRA NERDS 141G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6068837.png,6068837.png,6068837.png,1,80,6068837.png
6064938,F.PAN DARK CHOC REDHOT 113G*12,F.PAN DARK CHOC REDHOT 113G*12,F.PAN DARK CHOC REDHOT 113G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6064938.png,6064938.png,6064938.png,1,80,6064938.png
6067960,F.PAN REDHOT SOUR 142G*12,F.PAN REDHOT SOUR 142G*12,F.PAN REDHOT SOUR 142G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6067960.png,6067960.png,6067960.png,1,80,6067960.png
6067977,F.PAN REDHOT INTEN CINN142G*12,F.PAN REDHOT INTEN CINN142G*12,F.PAN REDHOT INTEN CINN142G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6067977.png,6067977.png,6067977.png,1,80,6067977.png
6070304,DR PEPPER SODA BOTTLES 85G*12,DR PEPPER SODA BOTTLES 85G*12,DR PEPPER SODA BOTTLES 85G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6070304.png,6070304.png,6070304.png,1,80,6070304.png
6070335,SATHER JUJYFRUITS 85G*12,SATHER JUJYFRUITS 85G*12,SATHER JUJYFRUITS 85G*12,14.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6070335.png,6070335.png,6070335.png,1,80,6070335.png
6070472,HERSHEY'S SYMPHONY 42G*36,HERSHEY'S SYMPHONY 42G*36,HERSHEY'S SYMPHONY 42G*36,46.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6070472.png,6070472.png,6070472.png,1,80,6070472.png
6070670,HERSHEY SYMPHONY XL 120G*12,HERSHEY SYMPHONY XL 120G*12,HERSHEY SYMPHONY XL 120G*12,31.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6070670.png,6070670.png,6070670.png,1,80,6070670.png
6070816,TOOTSIE POP DROPS 99G*12,TOOTSIE POP DROPS 99G*12,TOOTSIE POP DROPS 99G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6070816.png,6070816.png,6070816.png,1,80,6070816.png
6071103,MR GOODBAR K.SIZE 73G*18,MR GOODBAR K.SIZE 73G*18,MR GOODBAR K.SIZE 73G*18,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6071103.png,6071103.png,6071103.png,1,80,6071103.png
6071141,REED'S ROOT BEER CHEWS 24,REED'S ROOT BEER CHEWS 24,REED'S ROOT BEER CHEWS 24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6071141.png,6071141.png,6071141.png,1,80,6071141.png
6071158,REED'S CINNAMON CHEWS 24,REED'S CINNAMON CHEWS 24,REED'S CINNAMON CHEWS 24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6071158.png,6071158.png,6071158.png,1,80,6071158.png
6071165,REED'S BUTTERSCOTCH CHEWS 24,REED'S BUTTERSCOTCH CHEWS 24,REED'S BUTTERSCOTCH CHEWS 24,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6071165.png,6071165.png,6071165.png,1,80,6071165.png
6072117,REESE'S PIECES CUP 42G*24,REESE'S PIECES CUP 42G*24,REESE'S PIECES CUP 42G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6072117.png,6072117.png,6072117.png,1,80,6072117.png
6072223,REESES PIECES BIGCUP KS 79G*16,REESES PIECES BIGCUP KS 79G*16,REESES PIECES BIGCUP KS 79G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6072223.png,6072223.png,6072223.png,1,80,6072223.png
6072254,MM COFFEE NUT K/SIZE 92G*24,MM COFFEE NUT K/SIZE 92G*24,MM COFFEE NUT K/SIZE 92G*24,52.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6072254.png,6072254.png,6072254.png,1,80,6072254.png
6072261,MM COFFEE NUT 289G*12,MM COFFEE NUT 289G*12,MM COFFEE NUT 289G*12,5.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6072261.png,6072261.png,6072261.png,1,80,6072261.png
6072315,WARHEAD SOUR JELLYBEAN 113G*12,WARHEAD SOUR JELLYBEAN 113G*12,WARHEAD SOUR JELLYBEAN 113G*12,18.54,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6072315.png,6072315.png,6072315.png,1,80,6072315.png
6073411,HERSHEY LAYER CARAMEL 39G*20,HERSHEY LAYER CARAMEL 39G*20,HERSHEY LAYER CARAMEL 39G*20,26,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073411.png,6073411.png,6073411.png,1,80,6073411.png
6073428,HERSHEY LAYER CARAMEL K.SIZE,HERSHEY LAYER CARAMEL K.SIZE,HERSHEY LAYER CARAMEL K.SIZE,44,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073428.png,6073428.png,6073428.png,1,80,6073428.png
6073473,MARS SNICKERS H.NUT 49.9G*24,MARS SNICKERS H.NUT 49.9G*24,MARS SNICKERS H.NUT 49.9G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073473.png,6073473.png,6073473.png,1,80,6073473.png
6073480,BUTTERFINGER CRISP 56G*18,BUTTERFINGER CRISP 56G*18,BUTTERFINGER CRISP 56G*18,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073480.png,6073480.png,6073480.png,1,80,6073480.png
6073633,SKITTLES BRIGHTSIDE 56.7G*24,SKITTLES BRIGHTSIDE 56.7G*24,SKITTLES BRIGHTSIDE 56.7G*24,31.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073633.png,6073633.png,6073633.png,1,80,6073633.png
6073640,STARBURST SUMMER SPLASH 58G*24,STARBURST SUMMER SPLASH 58G*24,STARBURST SUMMER SPLASH 58G*24,31.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073640.png,6073640.png,6073640.png,1,80,6073640.png
6073657,CRAYOLA GUMMI BEARS 70G*12,CRAYOLA GUMMI BEARS 70G*12,CRAYOLA GUMMI BEARS 70G*12,18,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073657.png,6073657.png,6073657.png,1,80,6073657.png
6073664,CRAYOLA RAINBOW BELTS 70G*12,CRAYOLA RAINBOW BELTS 70G*12,CRAYOLA RAINBOW BELTS 70G*12,18,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073664.png,6073664.png,6073664.png,1,80,6073664.png
6073671,CRAYOLA NEON WORMS 70G*12,CRAYOLA NEON WORMS 70G*12,CRAYOLA NEON WORMS 70G*12,18,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6073671.png,6073671.png,6073671.png,1,80,6073671.png
6074135,TOOTSIE ROLL MINI BITES 155G,TOOTSIE ROLL MINI BITES 155G,TOOTSIE ROLL MINI BITES 155G,2.25,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074135.png,6074135.png,6074135.png,1,80,6074135.png
6074142,TOOTSIE FRUIT CHEW BITES 170G,TOOTSIE FRUIT CHEW BITES 170G,TOOTSIE FRUIT CHEW BITES 170G,2.25,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074142.png,6074142.png,6074142.png,1,80,6074142.png
6074623,REESE NUT BAR 47G*18,REESE NUT BAR 47G*18,REESE NUT BAR 47G*18,21.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074623.png,6074623.png,6074623.png,1,80,6074623.png
6074777,HERSHEY'S KISSES DELUXE 4PC,HERSHEY'S KISSES DELUXE 4PC,HERSHEY'S KISSES DELUXE 4PC,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074777.png,6074777.png,6074777.png,1,80,6074777.png
6074784,ALMOND JOY SNACK MIX 56G*10,ALMOND JOY SNACK MIX 56G*10,ALMOND JOY SNACK MIX 56G*10,25,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074784.png,6074784.png,6074784.png,1,80,6074784.png
6074807,BUTTERFINGER K.SIZE 104G*18,BUTTERFINGER K.SIZE 104G*18,BUTTERFINGER K.SIZE 104G*18,39.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074807.png,6074807.png,6074807.png,1,80,6074807.png
6074869,100 GRAND K.SIZE 79G*24,100 GRAND K.SIZE 79G*24,100 GRAND K.SIZE 79G*24,52.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074869.png,6074869.png,6074869.png,1,80,6074869.png
6074876,HERSHEY LAYER CARAMEL 99G,HERSHEY LAYER CARAMEL 99G,HERSHEY LAYER CARAMEL 99G,45,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074876.png,6074876.png,6074876.png,1,80,6074876.png
6074883,HERSHEY LAYER VANILLA 99G,HERSHEY LAYER VANILLA 99G,HERSHEY LAYER VANILLA 99G,45,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074883.png,6074883.png,6074883.png,1,80,6074883.png
6074890,HERSHEY LAYER MINT 99G,HERSHEY LAYER MINT 99G,HERSHEY LAYER MINT 99G,45,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6074890.png,6074890.png,6074890.png,1,80,6074890.png
6075118,CHARMS SUGAR DADDY GIANT 453G,CHARMS SUGAR DADDY GIANT 453G,CHARMS SUGAR DADDY GIANT 453G,14.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6075118.png,6075118.png,6075118.png,1,80,6075118.png
6075149,BLOWPOP CONCESSION BOX 99G,BLOWPOP CONCESSION BOX 99G,BLOWPOP CONCESSION BOX 99G,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6075149.png,6075149.png,6075149.png,1,80,6075149.png
6075316,MILKY WAY CARAMEL 2PAK 80G,MILKY WAY CARAMEL 2PAK 80G,MILKY WAY CARAMEL 2PAK 80G,52.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6075316.png,6075316.png,6075316.png,1,80,6075316.png
6076030,TWIZZLER STRAW BITES K.SIZE,TWIZZLER STRAW BITES K.SIZE,TWIZZLER STRAW BITES K.SIZE,30,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6076030.png,6076030.png,6076030.png,1,80,6076030.png
6076191,JELLY BELLY STAR WAR TIN 28G,JELLY BELLY STAR WAR TIN 28G,JELLY BELLY STAR WAR TIN 28G,39.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6076191.png,6076191.png,6076191.png,1,80,6076191.png
6076221,JB BEAN BOOZLED 357G*5,JB BEAN BOOZLED 357G*5,JB BEAN BOOZLED 357G*5,27.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6076221.png,6076221.png,6076221.png,1,80,6076221.png
