sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brands,cin7_import,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
602560,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"TT QUICK BLAST 57G*12",,,,0,/6/0/602560_2.jpg,,,,,,,,,,"Use config","Use config","TT QUICK BLAST 57G*12",,,"Block after Info Column",,18.4800,0,"TT QUICK BLAST 57G*12",/6/0/602560_2.jpg,,,,,1,2,/6/0/602560_2.jpg,,"2017-12-07 21:27:16",tt-quick-blast-57g-12,tt-quick-blast-57g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_35.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602560.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602560_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602560_2.jpg,,0,0
602554,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"T/T FLASH POP MINI 18G X24",,,,0,/6/0/602554_2.jpg,,,,,,,,,,"Use config","Use config","T/T FLASH POP MINI 18G X24",,,"Block after Info Column",,25.2000,0,"T/T FLASH POP MINI 18G X24",/6/0/602554_2.jpg,,,,,1,2,/6/0/602554_2.jpg,,"2017-12-07 21:27:16",t-t-flash-pop-mini-18g-x24,t-t-flash-pop-mini-18g-x24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_34.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602554.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602554_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602554_2.jpg,,0,0
602536,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI SOUR GECKO 19G*40",,,,0,/6/0/602536.jpg,,,,,,,,,,"Use config","Use config","TROLLI SOUR GECKO 19G*40",,,"Block after Info Column",,13.9800,0,"TROLLI SOUR GECKO 19G*40",/6/0/602536.jpg,,,,,1,2,/6/0/602536.jpg,,"2017-12-07 21:37:52",trolli-sour-gecko-19g-40,trolli-sour-gecko-19g-40.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602536.jpg,,0,0
602527,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TOPPS RING POP TWISTED 24'S",,,,0,/6/0/602527_1.jpg,,,,,,,,,,"Use config","Use config","TOPPS RING POP TWISTED 24'S",,,"Block after Info Column",,16.9000,0,"TOPPS RING POP TWISTED 24'S",/6/0/602527_1.jpg,,,,,1,2,/6/0/602527_1.jpg,,"2017-12-07 21:31:07",topps-ring-pop-twisted-24-s,topps-ring-pop-twisted-24-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602527.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602527_1.jpg,,0,0
602526,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TOPPS RING POP 24",,,,0,/6/0/602526_1.jpg,,,,,,,,,,"Use config","Use config","TOPPS RING POP 24",,,"Block after Info Column",,16.9000,0,"TOPPS RING POP 24",/6/0/602526_1.jpg,,,,,1,2,/6/0/602526_1.jpg,,"2017-12-07 21:31:06",topps-ring-pop-24,topps-ring-pop-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602526.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602526_1.jpg,,0,0
602525,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TOOTSIE ROLL JAR 14G*280",,,,0,/6/0/602525_1.jpg,,,,,,,,,,"Use config","Use config","TOOTSIE ROLL JAR 14G*280",,,"Block after Info Column",,29.3800,0,"TOOTSIE ROLL JAR 14G*280",/6/0/602525_1.jpg,,,,,1,2,/6/0/602525_1.jpg,,"2017-12-07 21:31:17",tootsie-roll-jar-14g-280,tootsie-roll-jar-14g-280.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602525.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602525_1.jpg,,0,0
602518,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TOPPS PUSH POP ASST 24'S",,,,0,/6/0/602518_1.jpg,,,,,,,,,,"Use config","Use config","TOPPS PUSH POP ASST 24'S",,,"Block after Info Column",,22.0000,0,"TOPPS PUSH POP ASST 24'S",/6/0/602518_1.jpg,,,,,1,2,/6/0/602518_1.jpg,,"2017-12-07 21:34:11",topps-push-pop-asst-24-s,topps-push-pop-asst-24-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602518.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602518_1.jpg,,0,0
602512,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TOOTSIE POPS 100",,,,0,/6/0/602512_2.jpg,,,,,,,,,,"Use config","Use config","TOOTSIE POPS 100",,,"Block after Info Column",,17.4800,0,"TOOTSIE POPS 100",/6/0/602512_2.jpg,,,,,1,2,/6/0/602512_2.jpg,,"2017-12-07 21:31:00",tootsie-pops-100,tootsie-pops-100.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602512.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602512_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602512_2.jpg,,0,0
602502,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"TNT STRAW CREAM PKT 57G*18",,,,0,/6/0/602502_2.jpg,,,,,,,,,,"Use config","Use config","TNT STRAW CREAM PKT 57G*18",,,"Block after Info Column",,17.6400,0,"TNT STRAW CREAM PKT 57G*18",/6/0/602502_2.jpg,,,,,1,2,/6/0/602502_2.jpg,,"2017-12-07 21:27:15",tnt-straw-cream-pkt-57g-18,tnt-straw-cream-pkt-57g-18.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_33.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602502.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602502_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602502_2.jpg,,0,0
602495,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"TNT MULTI COLOUR STRAP PAC 57G",,,,0,/6/0/602495_2.jpg,,,,,,,,,,"Use config","Use config","TNT MULTI COLOUR STRAP PAC 57G",,,"Block after Info Column",,17.6400,0,"TNT MULTI COLOUR STRAP PAC 57G",/6/0/602495_2.jpg,,,,,1,2,/6/0/602495_2.jpg,,"2017-12-07 21:27:15",tnt-multi-colour-strap-pac-57g,tnt-multi-colour-strap-pac-57g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_32.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602495.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602495_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602495_2.jpg,,0,0
602491,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"TNT BLUE RASP. PKT 57G*18",,,,0,/6/0/602491_2.jpg,,,,,,,,,,"Use config","Use config","TNT BLUE RASP. PKT 57G*18",,,"Block after Info Column",,17.6400,0,"TNT BLUE RASP. PKT 57G*18",/6/0/602491_2.jpg,,,,,1,2,/6/0/602491_2.jpg,,"2017-12-07 21:27:15",tnt-blue-rasp-pkt-57g-18,tnt-blue-rasp-pkt-57g-18.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_31.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602491.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602491_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602491_2.jpg,,0,0
602490,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TNT SOUR LOLLIPOPS 50",,,,0,/6/0/602490_1.jpg,,,,,,,,,,"Use config","Use config","TNT SOUR LOLLIPOPS 50",,,"Block after Info Column",,5.2500,0,"TNT SOUR LOLLIPOPS 50",/6/0/602490_1.jpg,,,,,1,2,/6/0/602490_1.jpg,,"2017-12-07 21:31:17",tnt-sour-lollipops-50,tnt-sour-lollipops-50.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602490.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602490_1.jpg,,0,0
602480,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI MINI BURGER *72",,,,0,/6/0/602480.jpg,,,,,,,,,,"Use config","Use config","TROLLI MINI BURGER *72",,,"Block after Info Column",,9.9600,0,"TROLLI MINI BURGER *72",/6/0/602480.jpg,,,,,1,2,/6/0/602480.jpg,,"2017-12-07 21:37:52",trolli-mini-burger-72,trolli-mini-burger-72.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602480.jpg,,0,0
602450,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI HOT DOG",,,,0,/6/0/602450.jpg,,,,,,,,,,"Use config","Use config","TROLLI HOT DOG",,,"Block after Info Column",,8.5000,0,"TROLLI HOT DOG",/6/0/602450.jpg,,,,,1,2,/6/0/602450.jpg,,"2017-12-07 21:37:52",trolli-hot-dog,trolli-hot-dog.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602450.jpg,,0,0
602444,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI GUMMI BEAR 45G*12",,,,0,/6/0/602444.jpg,,,,,,,,,,"Use config","Use config","TROLLI GUMMI BEAR 45G*12",,,"Block after Info Column",,6.7100,0,"TROLLI GUMMI BEAR 45G*12",/6/0/602444.jpg,,,,,1,2,/6/0/602444.jpg,,"2017-12-07 21:37:52",trolli-gummi-bear-45g-12,trolli-gummi-bear-45g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602444.jpg,,0,0
602418,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI COLA BOTTLE 36G*12",,,,0,/6/0/602418.jpg,,,,,,,,,,"Use config","Use config","TROLLI COLA BOTTLE 36G*12",,,"Block after Info Column",,5.0300,0,"TROLLI COLA BOTTLE 36G*12",/6/0/602418.jpg,,,,,1,2,/6/0/602418.jpg,,"2017-12-07 21:37:52",trolli-cola-bottle-36g-12,trolli-cola-bottle-36g-12.html,4,0.3000,49.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602418.jpg,,0,0
602411,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"TROLLI BRITECRAWLER 36G*12",,,,0,/6/0/602411.jpg,,,,,,,,,,"Use config","Use config","TROLLI BRITECRAWLER 36G*12",,,"Block after Info Column",,4.6500,0,"TROLLI BRITECRAWLER 36G*12",/6/0/602411.jpg,,,,,1,2,/6/0/602411.jpg,,"2017-12-07 21:37:51",trolli-britecrawler-36g-12,trolli-britecrawler-36g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602411.jpg,,0,0
602400,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"SWEETWORLD ROCKETS 500",,,,0,/6/0/602400_1.jpg,,,,,,,,,,"Use config","Use config","SWEETWORLD ROCKETS 500",,,"Block after Info Column",,23.3500,0,"SWEETWORLD ROCKETS 500",/6/0/602400_1.jpg,,,,,1,2,/6/0/602400_1.jpg,,"2017-12-07 21:31:16",sweetworld-rockets-500,sweetworld-rockets-500.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602400.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602400_1.jpg,,0,0
602399,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"SUPER WATER PISTOL 12",,,,0,/6/0/602399_1.jpg,,,,,,,,,,"Use config","Use config","SUPER WATER PISTOL 12",,,"Block after Info Column",,8.3900,0,"SUPER WATER PISTOL 12",/6/0/602399_1.jpg,,,,,1,2,/6/0/602399_1.jpg,,"2017-12-07 21:31:06",super-water-pistol-12,super-water-pistol-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602399.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602399_1.jpg,,0,0
602397,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"SWEETWORLD LOLLIPOPS *200",,,,0,/6/0/602397_1.jpg,,,,,,,,,,"Use config","Use config","SWEETWORLD LOLLIPOPS *200",,,"Block after Info Column",,14.1000,0,"SWEETWORLD LOLLIPOPS *200",/6/0/602397_1.jpg,,,,,1,2,/6/0/602397_1.jpg,,"2017-12-07 21:31:16",sweetworld-lollipops-200,sweetworld-lollipops-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602397.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602397_1.jpg,,0,0
602348,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"GIANT RAINBOW STRAWS 140",,,,0,/6/0/602348_1.jpg,,,,,,,,,,"Use config","Use config","GIANT RAINBOW STRAWS 140",,,"Block after Info Column",,19.6000,0,"GIANT RAINBOW STRAWS 140",/6/0/602348_1.jpg,,,,,1,2,/6/0/602348_1.jpg,,"2017-12-07 21:31:25",giant-rainbow-straws-140,giant-rainbow-straws-140.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602348.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602348_1.jpg,,0,0
602312,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"CTC SOUR MEGA EGGS",,,,0,/6/0/602312_1.jpg,,,,,,,,,,"Use config","Use config","CTC SOUR MEGA EGGS",,,"Block after Info Column",,32.9600,0,"CTC SOUR MEGA EGGS",/6/0/602312_1.jpg,,,,,1,2,/6/0/602312_1.jpg,,"2017-12-07 21:31:06",ctc-sour-mega-eggs,ctc-sour-mega-eggs.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602312.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602312_1.jpg,,0,0
602278,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"SOUR FLUSH 12",,,,0,/6/0/602278_1.jpg,,,,,,,,,,"Use config","Use config","SOUR FLUSH 12",,,"Block after Info Column",,21.0000,0,"SOUR FLUSH 12",/6/0/602278_1.jpg,,,,,1,2,/6/0/602278_1.jpg,,"2017-12-07 21:34:11",sour-flush-12,sour-flush-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602278.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602278_1.jpg,,0,0
602237,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"STARBURST SUCKS 13G *100",,,,0,/6/0/602237_1.jpg,,,,,,,,,,"Use config","Use config","STARBURST SUCKS 13G *100",,,"Block after Info Column",,25.5900,0,"STARBURST SUCKS 13G *100",/6/0/602237_1.jpg,,,,,1,2,/6/0/602237_1.jpg,,"2017-12-07 21:31:16",starburst-sucks-13g-100,starburst-sucks-13g-100.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602237.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602237_1.jpg,,0,0
602232,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"SUPER BLOW POP 48",,,,0,/6/0/602232_1.jpg,,,,,,,,,,"Use config","Use config","SUPER BLOW POP 48",,,"Block after Info Column",,19.5000,0,"SUPER BLOW POP 48",/6/0/602232_1.jpg,,,,,1,2,/6/0/602232_1.jpg,,"2017-12-07 21:31:16",super-blow-pop-48,super-blow-pop-48.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602232.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602232_1.jpg,,0,0
602065,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,"2017-11-29 06:17:09",,,,"2017-11-20 05:44:16",,,,,"WACKY PUSH POP *24",,,,0,/6/0/602065_2.jpg,,,,,,,,,,"Use config","Use config","WACKY PUSH POP *24",,,"Block after Info Column",,22.0000,0,"WACKY PUSH POP *24",/6/0/602065_2.jpg,,,,,1,2,/6/0/602065_2.jpg,,"2017-12-07 21:27:15",wacky-push-pop-24,wacky-push-pop-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/i/m/image_29.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602065.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602065_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602065_2.jpg,,0,0
602027,,Default,simple,Confectionery/Kids/Novalties,"Default Category",base,,,,,,"2017-11-20 05:44:16",,,,,"POP ROCK STRAW/COLA DIP",,,,0,/6/0/602027_1.jpg,,,,,,,,,,"Use config","Use config","POP ROCK STRAW/COLA DIP",,,"Block after Info Column",,24.9500,0,"POP ROCK STRAW/COLA DIP",/6/0/602027_1.jpg,,,,,1,2,/6/0/602027_1.jpg,,"2017-12-07 21:31:06",pop-rock-straw-cola-dip,pop-rock-straw-cola-dip.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/602027.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/602027_1.jpg,,0,0
